Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Name_Len,Ticket_First_Digit,Embarked_C,Embarked_Q,Embarked_S
0,0.8247443762778728,0,-0.08894307449129653,-0.47493173993354376,-0.4740590020955464,-0.5003768543168081,-0.857930123544607,-0.31279235523534693,1,0,0
1,-0.3732911637728284,1,-1.9010448797305468,0.43110756650619947,2.0049907206276343,-0.08746275969292477,0.1122888048625169,0.4661219411350264,0,0,1
0,0.8247443762778728,0,-1.4383805890311636,4.055264792265173,2.0049907206276343,0.2978684609245641,0.7591014238005995,-0.31279235523534693,0,0,1
0,0.8247443762778728,0,-0.5901627227489614,-0.47493173993354376,-0.4740590020955464,-0.5003768543168081,-0.6423259172319128,-0.31279235523534693,1,0,0
0,-1.5713267038235295,0,1.1833837249320067,0.43110756650619947,-0.4740590020955464,1.0338209097018307,0.004486701706169806,0.4661219411350264,0,0,1
0,0.8247443762778728,0,-1.9781555948471106,2.243186179385686,2.0049907206276343,-0.08444449947921079,-0.6423259172319128,0.4661219411350264,0,0,1
0,-1.5713267038235295,0,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.08805031434786109,-0.6423259172319128,-1.0917066516057203,1,0,0
1,0.8247443762778728,0,0.003521744782300489,0.43110756650619947,0.7654658592660439,-0.3390689554550765,-0.3189196077628715,-0.31279235523534693,1,0,0
1,-0.3732911637728284,1,-0.05038771693301461,-0.47493173993354376,-0.4740590020955464,-0.4345626842700362,0.1122888048625169,-0.31279235523534693,0,0,1
0,0.8247443762778728,0,-0.821494868098653,-0.47493173993354376,-0.4740590020955464,-0.4816817505530635,-0.3189196077628715,0.4661219411350264,0,0,1
1,0.8247443762778728,1,-0.9757162983317806,3.1492254858254296,2.0049907206276343,-0.4863761512721267,0.43569511433155816,0.4661219411350264,0,0,1
0,0.8247443762778728,0,-0.2817198622827061,1.3371468729459428,-0.4740590020955464,-0.4715363718880328,-1.0735343298573012,0.4661219411350264,0,0,1
0,-0.3732911637728284,0,0.1809444284166769,-0.47493173993354376,-0.4740590020955464,-0.4345626842700362,-0.10331540145017729,0.4661219411350264,0,0,1
0,0.8247443762778728,1,-1.0528270134483444,4.055264792265173,2.0049907206276343,0.2978684609245641,-0.10331540145017729,-0.31279235523534693,0,0,1
0,-0.3732911637728284,0,-0.6672734378655253,-0.47493173993354376,-0.4740590020955464,0.8331066054898489,-0.7501280203882599,-1.0917066516057203,0,0,1
0,0.8247443762778728,0,-0.2817198622827061,0.43110756650619947,-0.4740590020955464,-0.3549973206895832,0.004486701706169806,-0.31279235523534693,1,0,0
1,0.8247443762778728,0,0.1809444284166769,-0.47493173993354376,-0.4740590020955464,0.49095260331627694,-1.5047427424826896,-1.0917066516057203,0,0,1
0,0.8247443762778728,0,-0.35883057739926993,-0.47493173993354376,-0.4740590020955464,-0.4919096283306024,-0.42672171091921857,0.4661219411350264,0,0,1
0,0.8247443762778728,0,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.486963705927063,-1.0735343298573012,0.4661219411350264,0,0,1
0,0.8247443762778728,0,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.48386093442736505,-0.3189196077628715,0.4661219411350264,0,0,1
1,-0.3732911637728284,0,-2.222596561766618,-0.47493173993354376,2.0049907206276343,-0.06231059124530801,0.220090908018864,-0.31279235523534693,0,0,1
1,0.8247443762778728,1,0.02672299818354923,-0.47493173993354376,-0.4740590020955464,-0.39482225812280164,-0.3189196077628715,0.4661219411350264,0,0,1
0,0.8247443762778728,0,-0.5901627227489614,-0.47493173993354376,-0.4740590020955464,-0.4647452864071763,-0.7501280203882599,0.4661219411350264,0,0,1
1,0.8247443762778728,0,-0.05038771693301461,-0.47493173993354376,-0.4740590020955464,-0.4546844190281296,0.004486701706169806,0.4661219411350264,0,0,1
1,0.8247443762778728,1,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.48914288980136456,0.3278930111752111,0.4661219411350264,0,1,0
0,-1.5713267038235295,0,-0.12749843204957845,-0.47493173993354376,-0.4740590020955464,0.30189280787618283,-0.42672171091921857,-1.0917066516057203,0,0,1
1,-0.3732911637728284,1,-0.9757162983317806,-0.47493173993354376,-0.4740590020955464,-0.4345626842700362,-0.857930123544607,-1.0917066516057203,0,0,1
1,0.8247443762778728,1,0.2580551435332407,2.243186179385686,-0.4740590020955464,-0.3269114033142364,3.0229455900838884,0.4661219411350264,0,0,1
0,0.8247443762778728,0,-1.0528270134483444,0.43110756650619947,3.2445155819892246,0.045843733079444095,-0.5345238140755657,2.8028648302461465,0,0,1
0,0.8247443762778728,0,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.48386093442736505,0.220090908018864,0.4661219411350264,0,0,1
1,-1.5713267038235295,1,-0.5130520076323977,2.243186179385686,2.0049907206276343,4.646175342148551,-0.10331540145017729,-1.0917066516057203,0,0,1
0,0.8247443762778728,0,-0.4359412925158338,-0.47493173993354376,-0.4740590020955464,-0.48386093442736505,-0.5345238140755657,0.4661219411350264,0,0,1
0,0.8247443762778728,0,-0.05038771693301461,-0.47493173993354376,-0.4740590020955464,-0.48386093442736505,-0.7501280203882599,0.4661219411350264,0,0,1
0,0.8247443762778728,0,-0.7443841529820892,-0.47493173993354376,-0.4740590020955464,-0.48780077009299977,-0.10331540145017729,0.4661219411350264,0,0,1
0,-1.5713267038235295,0,1.2604944400485707,0.43110756650619947,-0.4740590020955464,0.5851062245963475,0.004486701706169806,2.023950533875773,0,0,1
0,0.8247443762778728,0,-0.2817198622827061,0.43110756650619947,2.0049907206276343,-0.23183620658224505,-0.42672171091921857,-0.31279235523534693,0,0,1
0,0.8247443762778728,0,2.2629337365639004,-0.47493173993354376,-0.4740590020955464,-0.4999583222338398,-1.0735343298573012,0.4661219411350264,0,0,1
0,0.8247443762778728,0,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.48386093442736505,0.004486701706169806,0.4661219411350264,0,0,1
0,-1.5713267038235295,0,3.188262317962667,-0.47493173993354376,-0.4740590020955464,0.05146172142390384,-0.2111175046065244,-1.0917066516057203,1,0,0
1,-1.5713267038235295,0,-0.5130520076323977,-0.47493173993354376,0.7654658592660439,0.6290380080936929,0.43569511433155816,-1.0917066516057203,1,0,0
1,-0.3732911637728284,1,0.3351658586498046,-0.47493173993354376,0.7654658592660439,-0.18304099979386848,0.9747056301132937,-0.31279235523534693,0,0,1
0,-0.3732911637728284,0,0.3351658586498046,0.43110756650619947,-0.4740590020955464,-0.12267579551958825,-1.0735343298573012,-0.31279235523534693,0,0,1
0,0.8247443762778728,1,-0.12749843204957845,-0.47493173993354376,-0.4740590020955464,-0.486963705927063,-0.42672171091921857,0.4661219411350264,0,0,1
0,0.8247443762778728,0,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.486963705927063,0.5434972174879052,0.4661219411350264,0,0,1
0,-1.5713267038235295,0,-0.6672734378655253,-0.47493173993354376,0.7654658592660439,0.9093176758861277,-0.2111175046065244,0.4661219411350264,0,0,1
0,0.8247443762778728,0,0.2580551435332407,-0.47493173993354376,-0.4740590020955464,-0.47170338228652503,-0.10331540145017729,3.58177912661652,0,0,1
0,0.8247443762778728,0,0.5664980039994961,1.3371468729459428,-0.4740590020955464,-0.4863761512721267,0.3278930111752111,0.4661219411350264,0,0,1
0,0.8247443762778728,0,-0.12749843204957845,-0.47493173993354376,-0.4740590020955464,-0.486963705927063,-0.6423259172319128,0.4661219411350264,0,0,1
1,0.8247443762778728,1,-0.6672734378655253,-0.47493173993354376,-0.4740590020955464,-0.4919096283306024,0.5434972174879052,0.4661219411350264,0,0,1
1,0.8247443762778728,0,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.4893944114858408,-0.5345238140755657,0.4661219411350264,0,0,1
0,0.8247443762778728,0,0.6436087191160599,-0.47493173993354376,-0.4740590020955464,-0.486963705927063,-1.2891385361699954,0.4661219411350264,0,0,1
1,0.8247443762778728,1,0.003521744782300489,0.43110756650619947,-0.4740590020955464,-0.1599010048220611,-0.857930123544607,0.4661219411350264,0,1,0
0,-1.5713267038235295,0,1.3376051551651345,-0.47493173993354376,-0.4740590020955464,0.40048930819084055,0.3278930111752111,-1.0917066516057203,0,0,1
0,0.8247443762778728,1,-1.1684930861231901,0.43110756650619947,-0.4740590020955464,-0.3549973206895832,-0.7501280203882599,-0.31279235523534693,1,0,0
0,0.8247443762778728,0,-0.5901627227489614,-0.47493173993354376,-0.4740590020955464,-0.48386093442736505,-0.5345238140755657,0.4661219411350264,0,0,1
0,0.8247443762778728,1,-0.7443841529820892,0.43110756650619947,-0.4740590020955464,-0.44814485523174924,-0.42672171091921857,1.2450362375053998,0,0,1
0,0.8247443762778728,1,-0.9757162983317806,-0.47493173993354376,-0.4740590020955464,-0.354914821577075,-0.6423259172319128,-0.31279235523534693,1,0,0
0,0.8247443762778728,0,-0.6672734378655253,-0.47493173993354376,-0.4740590020955464,-0.4863761512721267,-0.6423259172319128,0.4661219411350264,0,0,1
0,0.8247443762778728,0,3.149706960404385,-0.47493173993354376,-0.4740590020955464,-0.4898974548547931,-0.7501280203882599,0.4661219411350264,0,1,0
0,-0.3732911637728284,0,-0.05038771693301461,0.43110756650619947,-0.4740590020955464,-0.22328446931005533,0.43569511433155816,-1.0917066516057203,0,0,1
0,-1.5713267038235295,0,-0.4359412925158338,-0.47493173993354376,0.7654658592660439,4.334706985481072,-0.3189196077628715,-1.0917066516057203,1,0,0
0,0.8247443762778728,1,-2.1323770250802383,3.1492254858254296,2.0049907206276343,-0.016533644670645515,0.6512993206442523,0.4661219411350264,0,0,1
0,-0.3732911637728284,0,-0.6672734378655253,1.3371468729459428,-0.4740590020955464,0.8331066054898489,0.004486701706169806,-1.0917066516057203,0,0,1
0,0.8247443762778728,0,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.48386093442736505,-0.10331540145017729,2.023950533875773,0,0,1
0,-0.3732911637728284,0,0.2194997859749588,0.43110756650619947,-0.4740590020955464,-0.04076423766634161,-0.7501280203882599,-0.31279235523534693,1,0,0
1,-0.3732911637728284,1,0.2194997859749588,-0.47493173993354376,-0.4740590020955464,-0.38425834737480263,-0.857930123544607,-0.31279235523534693,0,0,1
0,-1.5713267038235295,0,1.8773801609810814,-0.47493173993354376,0.7654658592660439,0.9093176758861277,0.004486701706169806,0.4661219411350264,0,0,1
1,0.8247443762778728,0,-1.3612698739145999,0.43110756650619947,-0.4740590020955464,-0.41963839359995825,0.1122888048625169,-0.31279235523534693,1,0,0
0,0.8247443762778728,0,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.4898974548547931,-0.857930123544607,0.4661219411350264,0,1,0
1,0.8247443762778728,0,-0.4359412925158338,-0.47493173993354376,-0.4740590020955464,-0.5021375061081413,-0.2111175046065244,-1.0917066516057203,0,0,1
1,0.8247443762778728,1,0.003521744782300489,0.43110756650619947,0.7654658592660439,-0.19595311698813705,-1.0735343298573012,-0.31279235523534693,1,0,0
0,0.8247443762778728,0,1.1833837249320067,-0.47493173993354376,-0.4740590020955464,-0.5054917992923155,-0.965732226700954,0.4661219411350264,0,0,1
0,0.8247443762778728,0,0.2580551435332407,-0.47493173993354376,-0.4740590020955464,-0.486963705927063,-0.7501280203882599,0.4661219411350264,1,0,0
0,0.8247443762778728,0,-0.7443841529820892,-0.47493173993354376,-0.4740590020955464,-0.5039826691854584,0.3278930111752111,0.4661219411350264,0,0,1
0,0.8247443762778728,1,1.3376051551651345,0.43110756650619947,-0.4740590020955464,-0.3540757452376625,2.0527266616767648,0.4661219411350264,0,0,1
1,-0.3732911637728284,1,-0.05038771693301461,0.43110756650619947,-0.4740590020955464,-0.12267579551958825,1.9449245585204176,-0.31279235523534693,0,0,1
0,-0.3732911637728284,0,-0.35883057739926993,-0.47493173993354376,-0.4740590020955464,-0.38425834737480263,0.3278930111752111,-0.31279235523534693,0,0,1
0,-0.3732911637728284,0,-0.5130520076323977,-0.47493173993354376,-0.4740590020955464,-0.3430933024066951,-0.965732226700954,-0.31279235523534693,1,0,0
1,-1.5713267038235295,1,-0.821494868098653,-0.47493173993354376,2.0049907206276343,-0.11697530806262038,0.1122888048625169,-1.0917066516057203,0,0,1
0,-1.5713267038235295,0,0.5664980039994961,0.43110756650619947,-0.4740590020955464,0.4226232164247433,0.004486701706169806,-1.0917066516057203,0,0,1
0,0.8247443762778728,0,-1.0528270134483444,-0.47493173993354376,-0.4740590020955464,-0.46038490648509744,-0.857930123544607,3.58177912661652,0,0,1
0,-1.5713267038235295,0,-0.4359412925158338,-0.47493173993354376,-0.4740590020955464,0.9478004936109815,-0.965732226700954,-1.0917066516057203,1,0,0
0,0.8247443762778728,1,0.003521744782300489,-0.47493173993354376,2.0049907206276343,-0.3390689554550765,0.220090908018864,-0.31279235523534693,1,0,0
1,0.8247443762778728,1,-0.5901627227489614,-0.47493173993354376,-0.4740590020955464,-0.4898974548547931,-0.3189196077628715,0.4661219411350264,0,0,1
1,0.8247443762778728,1,-0.4359412925158338,0.43110756650619947,-0.4740590020955464,-0.3269114033142364,2.699539280614847,0.4661219411350264,0,0,1
0,0.8247443762778728,0,-0.821494868098653,-0.47493173993354376,-0.4740590020955464,-0.5100191896128865,-0.857930123544607,0.4661219411350264,0,1,0
0,-0.3732911637728284,0,-0.8986055832152168,-0.47493173993354376,-0.4740590020955464,-0.41444094951194277,-0.10331540145017729,-0.31279235523534693,0,0,1
0,-0.3732911637728284,0,-0.821494868098653,0.43110756650619947,0.7654658592660439,0.09363285312991595,0.1122888048625169,0.4661219411350264,0,0,1
1,0.8247443762778728,0,-0.20460914716614229,-0.47493173993354376,-0.4740590020955464,-0.4889758794028724,1.8371224553640704,0.4661219411350264,0,0,1
0,0.8247443762778728,1,-1.5926020192642913,1.3371468729459428,2.0049907206276343,0.045843733079444095,0.5434972174879052,2.8028648302461465,0,0,1
0,-0.3732911637728284,0,0.5279426464412141,-0.47493173993354376,2.0049907206276343,-0.12267579551958825,1.405914042738682,-0.31279235523534693,0,0,1
0,-0.3732911637728284,0,0.9520515795823152,-0.47493173993354376,-0.4740590020955464,-0.38425834737480263,0.6512993206442523,-0.31279235523534693,0,0,1
0,-0.3732911637728284,0,1.64604801563139,-0.47493173993354376,-0.4740590020955464,-0.39381617138489705,-0.10331540145017729,-1.0917066516057203,0,0,1
1,-1.5713267038235295,1,-0.5901627227489614,0.43110756650619947,-0.4740590020955464,0.6942666356590043,0.6512993206442523,-1.0917066516057203,0,0,1
0,0.8247443762778728,0,1.9930462336559271,-0.47493173993354376,-0.4740590020955464,-0.48386093442736505,-1.1813364330136482,-1.0917066516057203,0,0,1
0,0.8247443762778728,0,0.8363855069074695,-0.47493173993354376,2.0049907206276343,-0.3540757452376625,0.43569511433155816,4.360693422986893,0,0,1
0,0.8247443762778728,0,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.4987007138114589,-0.6423259172319128,-0.31279235523534693,0,0,1
0,-1.5713267038235295,0,1.64604801563139,-0.47493173993354376,0.7654658592660439,0.5892150828339502,0.004486701706169806,-1.0917066516057203,1,0,0
1,0.8247443762778728,1,-1.0528270134483444,-0.47493173993354376,-0.4740590020955464,-0.4902334878252532,0.5434972174879052,0.4661219411350264,0,1,0
0,0.8247443762778728,0,0.02672299818354923,-0.47493173993354376,-0.4740590020955464,-0.48386093442736505,-1.2891385361699954,0.4661219411350264,0,0,1
0,0.8247443762778728,0,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.4715363718880328,-0.857930123544607,0.4661219411350264,0,0,1
0,0.8247443762778728,0,0.003521744782300489,6.773382711584403,2.0049907206276343,0.7536257531953799,-0.10331540145017729,-0.31279235523534693,0,0,1
0,0.8247443762778728,0,1.106273009815443,-0.47493173993354376,0.7654658592660439,-0.321880969624713,-0.3189196077628715,0.4661219411350264,0,0,1
1,-0.3732911637728284,1,0.7978301493491876,-0.47493173993354376,-0.4740590020955464,-0.32892357679004575,2.483935074302153,0.4661219411350264,0,0,1
0,0.8247443762778728,0,-0.2817198622827061,-0.47493173993354376,-0.4740590020955464,-0.4893944114858408,-0.10331540145017729,0.4661219411350264,0,0,1
0,0.8247443762778728,0,-0.9757162983317806,-0.47493173993354376,-0.4740590020955464,-0.4715363718880328,-1.2891385361699954,0.4661219411350264,0,0,1
0,0.8247443762778728,0,-2.209487740196802,3.1492254858254296,0.7654658592660439,0.15274044898181535,0.1122888048625169,0.4661219411350264,0,0,1
1,0.8247443762778728,0,-1.5926020192642913,-0.47493173993354376,2.0049907206276343,-0.23284229332014972,2.1605287648331117,0.4661219411350264,0,0,1
1,-1.5713267038235295,1,0.003521744782300489,-0.47493173993354376,0.7654658592660439,0.46085451246512077,1.1903098364259879,-1.0917066516057203,0,0,1
0,0.8247443762778728,1,1.1833837249320067,0.43110756650619947,4.484040443350815,-0.08444449947921079,2.1605287648331117,0.4661219411350264,0,0,1
0,-1.5713267038235295,0,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.12418492562644524,-0.857930123544607,-1.0917066516057203,0,0,1
0,0.8247443762778728,0,-0.12749843204957845,-0.47493173993354376,-0.4740590020955464,0.49095260331627694,-1.5047427424826896,-1.0917066516057203,0,0,1
0,-1.5713267038235295,0,2.4171551667970284,-0.47493173993354376,-0.4740590020955464,0.02823721516611236,-0.2111175046065244,-1.0917066516057203,0,0,1
0,0.8247443762778728,0,-1.9781555948471106,3.1492254858254296,0.7654658592660439,-0.05979537440054633,-0.7501280203882599,0.4661219411350264,0,1,0
1,0.8247443762778728,1,-2.209487740196802,0.43110756650619947,0.7654658592660439,-0.42181958964773564,0.1122888048625169,0.4661219411350264,0,0,1
0,0.8247443762778728,0,-0.6672734378655253,-0.47493173993354376,-0.4740590020955464,-0.4863761512721267,-0.2111175046065244,0.4661219411350264,0,0,1
0,-1.5713267038235295,0,2.031601591214209,-0.47493173993354376,-0.4740590020955464,-0.028188153442533226,-0.42672171091921857,-1.0917066516057203,1,0,0
0,0.8247443762778728,0,-0.8986055832152168,0.43110756650619947,0.7654658592660439,-0.48780077009299977,-0.5345238140755657,0.4661219411350264,0,0,1
0,0.8247443762778728,0,0.003521744782300489,2.243186179385686,0.7654658592660439,-0.13340671666607948,0.220090908018864,1.2450362375053998,0,0,1
0,-1.5713267038235295,1,1.568937300514826,-0.47493173993354376,-0.4740590020955464,-0.06809558998825989,-0.10331540145017729,-1.0917066516057203,1,0,0
0,-0.3732911637728284,0,0.02672299818354923,-0.47493173993354376,-0.4740590020955464,-0.38425834737480263,-0.965732226700954,-0.31279235523534693,0,0,1
0,0.8247443762778728,0,0.48938728888293226,-0.47493173993354376,-0.4740590020955464,-0.6458408992300171,-0.857930123544607,-1.8706209479760936,0,0,1
0,0.8247443762778728,1,0.003521744782300489,6.773382711584403,2.0049907206276343,0.7536257531953799,0.1122888048625169,-0.31279235523534693,0,0,1
0,-0.3732911637728284,0,0.003521744782300489,-0.47493173993354376,-0.4740590020955464,-0.34300879112071114,-1.1813364330136482,-0.31279235523534693,1,0,0
